,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.movie,Input.home_url,Input.movie_url,Answer.imdb,Answer.title,Approve,Reject
1231,3RTFSSG7T8K7H08NOO04BX727U3WLG,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:56 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:56 PST 2019,,,3OXV7EAXLF4VT11MH2O251ATNFL63C,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:08:12 PST 2019,Sat Nov 30 16:08:33 PST 2019,Tue Dec 03 16:08:33 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),240,battle_of_algiers_the,"http://www.imsdb.com/Movie%20Scripts/Battle%20of%20Algiers,%20The%20Script.html","http://www.imsdb.com/scripts/Battle-of-Algiers,-The.html",https://www.imdb.com/title/tt0058946/,The Battle of Algiers,x,
1232,3RWB1RTQDJ1MIKR3IDD5EYD0UX1P8S,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:05 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:05 PST 2019,,,3K3R2QNK8CH2AEG3UTNFCKRVQTFU9L,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:43:17 PST 2019,Sat Nov 30 16:43:52 PST 2019,Tue Dec 03 16:43:52 PST 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),1383,patriot_the,"http://www.imsdb.com/Movie%20Scripts/Patriot,%20The%20Script.html","http://www.imsdb.com/scripts/Patriot,-The.html","https://www.imsdb.com/scripts/Patriot,-The.html",The Patriot,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1233,3RWB1RTQDJ1MIKR3IDD5EYD0UX1P8S,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:05 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:05 PST 2019,,,3ZSANO2JCGLVWBFC8AS77FVI8UQFSJ,A3RUKVMI0RQ7HZ,Submitted,Sat Nov 30 16:49:42 PST 2019,Sat Nov 30 16:50:05 PST 2019,Tue Dec 03 16:50:05 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),1383,patriot_the,"http://www.imsdb.com/Movie%20Scripts/Patriot,%20The%20Script.html","http://www.imsdb.com/scripts/Patriot,-The.html",https://www.imdb.com/title/tt0187393/?ref_=nv_sr_srsg_0,The Patriot,x,
1234,3RWO3EJELHN47K7IJS4QZOQSGRVP18,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3I2PTA7R3U8UZHSDHHUZSS8MY2JQK4,A681XM15AN28F,Submitted,Sat Nov 30 16:21:26 PST 2019,Sat Nov 30 16:24:56 PST 2019,Tue Dec 03 16:24:56 PST 2019,,,,210,100% (53/53),0% (0/0),0% (0/0),852,hebrew_hammer_the,"http://www.imsdb.com/Movie%20Scripts/Hebrew%20Hammer,%20The%20Script.html","http://www.imsdb.com/scripts/Hebrew-Hammer,-The.html",https://www.imdb.com/title/tt0317640/,The Hebrew Hammer,x,
1235,3RWO3EJELHN47K7IJS4QZOQSGRVP18,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3K2755HG5THPUMWUBKXICG9I7REDFL,A10463CXXO00VE,Submitted,Sat Nov 30 16:24:23 PST 2019,Sat Nov 30 16:24:54 PST 2019,Tue Dec 03 16:24:54 PST 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),852,hebrew_hammer_the,"http://www.imsdb.com/Movie%20Scripts/Hebrew%20Hammer,%20The%20Script.html","http://www.imsdb.com/scripts/Hebrew-Hammer,-The.html",https://www.imdb.com/title/tt0317640/?ref_=nv_sr_srsg_1,The Hebrew Hammer,x,
1236,3RWO3EJELHN47K7IJS4QZOQSGRW1PL,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:09 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:09 PST 2019,,,39N5ACM9HF1PI987D7OL2E4WICMP9J,AAMCI0680Q5SX,Submitted,Sat Nov 30 16:30:39 PST 2019,Sat Nov 30 16:31:51 PST 2019,Tue Dec 03 16:31:51 PST 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),949,indiana_jones_iv,http://www.imsdb.com/Movie%20Scripts/Indiana%20Jones%20IV%20Script.html,http://www.imsdb.com/scripts/Indiana-Jones-IV.html,https://www.imsdb.com/scripts/Indiana-Jones-IV.html,Indiana Jones IV Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1237,3RWO3EJELHN47K7IJS4QZOQSGRW1PL,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:09 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:09 PST 2019,,,3H0W84IWBLGRPIF3YA8WZN5MARQERA,A35DVCAZRGHT8R,Submitted,Sat Nov 30 16:29:25 PST 2019,Sat Nov 30 16:31:58 PST 2019,Tue Dec 03 16:31:58 PST 2019,,,,153,0% (0/0),0% (0/0),0% (0/0),949,indiana_jones_iv,http://www.imsdb.com/Movie%20Scripts/Indiana%20Jones%20IV%20Script.html,http://www.imsdb.com/scripts/Indiana-Jones-IV.html,https://www.imdb.com/title/tt0367882/,Indiana Jones IV Script,x,
1238,3RZS0FBRWKOOUNHGZPTAGK9JKOMPCY,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:07 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:07 PST 2019,,,34J10VATJGC3TM2PHE9NFCT96YXIQO,AYFD78FXIRIZS,Submitted,Sat Nov 30 16:51:29 PST 2019,Sat Nov 30 16:52:02 PST 2019,Tue Dec 03 16:52:02 PST 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),1409,pirates_of_the_caribbean_dead_mans_chest,http://www.imsdb.com/Movie%20Scripts/Pirates%20of%20the%20Caribbean:%20Dead%20Man's%20Chest%20Script.html,http://www.imsdb.com/scripts/Pirates-of-the-Caribbean-Dead-Man's-Chest.html,https://www.imdb.com/title/tt0383574/?ref_=fn_al_tt_1,Pirates of the Caribbean: Dead Man's Chest,x,
1239,3RZS0FBRWKOOUNHGZPTAGK9JKOMPCY,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:07 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:07 PST 2019,,,3C8HJ7UOP88Y3XT7PPQSYYCUSA0MZ0,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:31:15 PST 2019,Sat Nov 30 16:31:35 PST 2019,Tue Dec 03 16:31:35 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),1409,pirates_of_the_caribbean_dead_mans_chest,http://www.imsdb.com/Movie%20Scripts/Pirates%20of%20the%20Caribbean:%20Dead%20Man's%20Chest%20Script.html,http://www.imsdb.com/scripts/Pirates-of-the-Caribbean-Dead-Man's-Chest.html,https://www.imdb.com/title/tt0383574/,Pirates of the Caribbean: Dead Man's Chest,x,
1240,3S1WOPCJFG775AYW03UL9CNAW1TJEL,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:51 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:51 PST 2019,,,34QN5IT0T05MGNLDRU3HNH8DQYS806,A10463CXXO00VE,Submitted,Sat Nov 30 16:20:32 PST 2019,Sat Nov 30 16:21:03 PST 2019,Tue Dec 03 16:21:03 PST 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),1660,space_milkshake,http://www.imsdb.com/Movie%20Scripts/Space%20Milkshake%20Script.html,http://www.imsdb.com/scripts/Space-Milkshake.html,https://www.imdb.com/title/tt1954843/?ref_=nv_sr_srsg_0,Space Milkshake,x,
1241,3S1WOPCJFG775AYW03UL9CNAW1TJEL,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:51 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:51 PST 2019,,,37TD41K0AINOTZV2H826Z9AFBHUCS1,A1XZZSGX0LY3IH,Submitted,Sat Nov 30 15:56:47 PST 2019,Sat Nov 30 15:57:26 PST 2019,Tue Dec 03 15:57:26 PST 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),1660,space_milkshake,http://www.imsdb.com/Movie%20Scripts/Space%20Milkshake%20Script.html,http://www.imsdb.com/scripts/Space-Milkshake.html,https://www.imdb.com/title/tt1954843/,Space Milkshake,x,
1242,3S1WOPCJFG775AYW03UL9CNAW1UEJH,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:09 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:09 PST 2019,,,35BLDD71I7BHTKNG3HRJLUV7J3CZVU,A18HC62T1SROBJ,Submitted,Sat Nov 30 16:32:55 PST 2019,Sat Nov 30 16:33:11 PST 2019,Tue Dec 03 16:33:11 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),937,inception,http://www.imsdb.com/Movie%20Scripts/Inception%20Script.html,http://www.imsdb.com/scripts/Inception.html,https://www.imdb.com/title/tt1375666,Inception,x,
1243,3S1WOPCJFG775AYW03UL9CNAW1UEJH,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:09 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:09 PST 2019,,,39L1G8WVWR50MF0PBWCLA5JCF4831E,A35DVCAZRGHT8R,Submitted,Sat Nov 30 16:43:56 PST 2019,Sat Nov 30 16:44:36 PST 2019,Tue Dec 03 16:44:36 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),937,inception,http://www.imsdb.com/Movie%20Scripts/Inception%20Script.html,http://www.imsdb.com/scripts/Inception.html,https://www.imdb.com/title/tt1375666/,Inception Script,x,
1244,3S37Y8CWI8EBJS12IW1NPG5RL88W4N,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:50 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:50 PST 2019,,,3PJ71Z61R5GM1HP5S5DV1IMYFWF91Y,A1E7AQE8GKVRC,Submitted,Sat Nov 30 16:10:28 PST 2019,Sat Nov 30 16:12:20 PST 2019,Tue Dec 03 16:12:20 PST 2019,,,,112,0% (0/0),0% (0/0),0% (0/0),140,analyze_that,http://www.imsdb.com/Movie%20Scripts/Analyze%20That%20Script.html,http://www.imsdb.com/scripts/Analyze-That.html,https://www.imdb.com/title/tt0289848/?ref_=nv_sr_srsg_0,Analyze That,x,
1245,3S37Y8CWI8EBJS12IW1NPG5RL88W4N,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:50 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:50 PST 2019,,,3WR9XG3T64PZFXYV0QYDLK2VWQ174X,A681XM15AN28F,Submitted,Sat Nov 30 16:10:32 PST 2019,Sat Nov 30 16:10:44 PST 2019,Tue Dec 03 16:10:44 PST 2019,,,,12,100% (53/53),0% (0/0),0% (0/0),140,analyze_that,http://www.imsdb.com/Movie%20Scripts/Analyze%20That%20Script.html,http://www.imsdb.com/scripts/Analyze-That.html,https://www.imdb.com/title/tt7322116/?ref_=fn_al_tt_1,Analyze That Script,x,
1246,3S4TINXCC01NZID96PK0G0YBSYQOB9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:53 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:53 PST 2019,,,3GD6L00D3TB1818ZHEH064SIFVM1MP,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:09:51 PST 2019,Sat Nov 30 16:10:46 PST 2019,Tue Dec 03 16:10:46 PST 2019,,,,55,0% (0/0),0% (0/0),0% (0/0),700,frankenstein,http://www.imsdb.com/Movie%20Scripts/Frankenstein%20Script.html,http://www.imsdb.com/scripts/Frankenstein.html,https://www.imsdb.com/scripts/Frankenstein.html,Frankenstein,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1247,3S4TINXCC01NZID96PK0G0YBSYQOB9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:53 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:53 PST 2019,,,3VZLGYJEYMO9X9SB3WS19FSSZEIZXV,A1P7ZED14W8QPK,Submitted,Sat Nov 30 16:02:13 PST 2019,Sat Nov 30 16:06:14 PST 2019,Tue Dec 03 16:06:14 PST 2019,,,,241,0% (0/0),0% (0/0),0% (0/0),700,frankenstein,http://www.imsdb.com/Movie%20Scripts/Frankenstein%20Script.html,http://www.imsdb.com/scripts/Frankenstein.html,https://www.imdb.com/title/tt0109836/?ref_=fn_al_tt_1,Frankenstein,x,
1248,3S4TINXCC01NZID96PK0G0YBSYRBOX,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:07 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:07 PST 2019,,,37XITHEISXNCSKVP2J219Z5JPFFCRH,A17LA7KM9S0SCS,Submitted,Sat Nov 30 16:48:45 PST 2019,Sat Nov 30 17:11:28 PST 2019,Tue Dec 03 17:11:28 PST 2019,,,,1363,0% (0/0),0% (0/0),0% (0/0),377,butterfly_effect_the,"http://www.imsdb.com/Movie%20Scripts/Butterfly%20Effect,%20The%20Script.html","http://www.imsdb.com/scripts/Butterfly-Effect,-The.html","https://www.imsdb.com/Movie%20Scripts/Butterfly%20Effect,%20The%20Script.html","Butterfly Effect, The Script",,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1249,3S4TINXCC01NZID96PK0G0YBSYRBOX,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:07 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:07 PST 2019,,,3WMOAN2SRCBNCV9X0TGPQ7OY9P7NV4,A1FN2VLILR54EM,Submitted,Sat Nov 30 17:47:48 PST 2019,Sat Nov 30 17:50:24 PST 2019,Tue Dec 03 17:50:24 PST 2019,,,,156,0% (0/0),0% (0/0),0% (0/0),377,butterfly_effect_the,"http://www.imsdb.com/Movie%20Scripts/Butterfly%20Effect,%20The%20Script.html","http://www.imsdb.com/scripts/Butterfly-Effect,-The.html",https://www.imdb.com/title/tt0289879/?ref_=nv_sr_srsg_0,Butterfly Effect,x,
1250,3S829FDFT2F38OPLLCY2U3D47N7DXA,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:50 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:50 PST 2019,,,36TFCYNS45ON6OSHXAMU98ON3O3XH5,A6CGMZ30CITVW,Submitted,Sat Nov 30 16:33:03 PST 2019,Sat Nov 30 16:34:39 PST 2019,Tue Dec 03 16:34:39 PST 2019,,,,96,0% (0/0),0% (0/0),0% (0/0),1084,les_tontons_flingueurs,http://www.imsdb.com/Movie%20Scripts/Les%20Tontons%20Flingueurs%20Script.html,http://www.imsdb.com/scripts/Les-Tontons-Flingueurs.html,https://www.imdb.com/title/tt0057591/,Les Tontons Flingueurs,x,
1251,3S829FDFT2F38OPLLCY2U3D47N7DXA,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:50 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:50 PST 2019,,,3MH9DQ757XQHPO3B8ZTP41DIU6AUGC,A3RUKVMI0RQ7HZ,Submitted,Sat Nov 30 16:43:55 PST 2019,Sat Nov 30 16:44:43 PST 2019,Tue Dec 03 16:44:43 PST 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),1084,les_tontons_flingueurs,http://www.imsdb.com/Movie%20Scripts/Les%20Tontons%20Flingueurs%20Script.html,http://www.imsdb.com/scripts/Les-Tontons-Flingueurs.html,https://www.imdb.com/title/tt0057591/?ref_=nv_sr_srsg_0,Les Tontons Flingueurs,x,
1252,3S829FDFT2F38OPLLCY2U3D47N7XDU,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:05 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:05 PST 2019,,,3L4PIM1GQUUPVNWUYBKQ6QX2S3VRY2,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:31:54 PST 2019,Sat Nov 30 16:32:23 PST 2019,Tue Dec 03 16:32:23 PST 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),2022,ugly_truth_the,"http://www.imsdb.com/Movie%20Scripts/Ugly%20Truth,%20The%20Script.html","http://www.imsdb.com/scripts/Ugly-Truth,-The.html","https://www.imsdb.com/scripts/Ugly-Truth,-The.html",The Ugly Truth,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1253,3S829FDFT2F38OPLLCY2U3D47N7XDU,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:05 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:05 PST 2019,,,3SITXWYCNWNDFBPVXICYNXLP8BYBX3,A18HC62T1SROBJ,Submitted,Sat Nov 30 16:26:34 PST 2019,Sat Nov 30 16:26:59 PST 2019,Tue Dec 03 16:26:59 PST 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),2022,ugly_truth_the,"http://www.imsdb.com/Movie%20Scripts/Ugly%20Truth,%20The%20Script.html","http://www.imsdb.com/scripts/Ugly-Truth,-The.html",https://www.imdb.com/title/tt1142988,Ugly Truth,x,
1254,3S8A4GJRD3HCJQ5BBAP60C6RAQD6V9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:08 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:08 PST 2019,,,3R3YRB5GRGHGFXQ8MZ1F8F2FWBYAUH,A1FN2VLILR54EM,Submitted,Sat Nov 30 16:45:28 PST 2019,Sat Nov 30 16:46:08 PST 2019,Tue Dec 03 16:46:08 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),2081,whistleblower_the,"http://www.imsdb.com/Movie%20Scripts/Whistleblower,%20The%20Script.html","http://www.imsdb.com/scripts/Whistleblower,-The.html",https://www.imdb.com/title/tt0896872/?ref_=nv_sr_srsg_0,Whistleblower,x,
1255,3S8A4GJRD3HCJQ5BBAP60C6RAQD6V9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:08 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:08 PST 2019,,,3WETL7AQWUMZAX18CJEXDVWTRKC35V,A3GUQCDSHK2D6H,Submitted,Sat Nov 30 16:38:10 PST 2019,Sat Nov 30 16:39:48 PST 2019,Tue Dec 03 16:39:48 PST 2019,,,,98,0% (0/0),0% (0/0),0% (0/0),2081,whistleblower_the,"http://www.imsdb.com/Movie%20Scripts/Whistleblower,%20The%20Script.html","http://www.imsdb.com/scripts/Whistleblower,-The.html",https://www.imdb.com/title/tt0896872/,Whistleblower,x,
1256,3S8APUMBJXXTT50G7M1AT6PX0XZBFA,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,3TPWUS5F8AFH0GCB1DC7WYD0HURCWH,AYFD78FXIRIZS,Submitted,Sat Nov 30 16:13:27 PST 2019,Sat Nov 30 16:14:33 PST 2019,Tue Dec 03 16:14:33 PST 2019,,,,66,0% (0/0),0% (0/0),0% (0/0),1540,saint_the,"http://www.imsdb.com/Movie%20Scripts/Saint,%20The%20Script.html","http://www.imsdb.com/scripts/Saint,-The.html",https://www.imdb.com/title/tt0120053/?ref_=fn_al_tt_2,The Saint,x,
1257,3S8APUMBJXXTT50G7M1AT6PX0XZBFA,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,3ZAK8W07I5SKEKSQUX4MJ9Q2NPJ0UD,A3RSUO2VUMM8L4,Submitted,Sat Nov 30 16:07:34 PST 2019,Sat Nov 30 16:25:47 PST 2019,Tue Dec 03 16:25:47 PST 2019,,,,1093,0% (0/0),0% (0/0),0% (0/0),1540,saint_the,"http://www.imsdb.com/Movie%20Scripts/Saint,%20The%20Script.html","http://www.imsdb.com/scripts/Saint,-The.html","https://www.imsdb.com/scripts/Saint,-The.html",Saint,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1258,3SA4EMRVJVG40VM0N90QLJ7IBZPP05,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3A4TN5196LWZ3QHM6EQ7VV3D26HCHK,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:48:01 PST 2019,Sat Nov 30 16:48:17 PST 2019,Tue Dec 03 16:48:17 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),328,book_of_eli_the,"http://www.imsdb.com/Movie%20Scripts/Book%20of%20Eli,%20The%20Script.html","http://www.imsdb.com/scripts/Book-of-Eli,-The.html",https://www.imdb.com/title/tt1037705/,Book of Eli,x,
1259,3SA4EMRVJVG40VM0N90QLJ7IBZPP05,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3C5W7UE9CG49Y2TSO7271DWJKA3MX4,A17LA7KM9S0SCS,Submitted,Sat Nov 30 16:42:26 PST 2019,Sat Nov 30 17:02:50 PST 2019,Tue Dec 03 17:02:50 PST 2019,,,,1224,0% (0/0),0% (0/0),0% (0/0),328,book_of_eli_the,"http://www.imsdb.com/Movie%20Scripts/Book%20of%20Eli,%20The%20Script.html","http://www.imsdb.com/scripts/Book-of-Eli,-The.html","https://www.imsdb.com/Movie%20Scripts/Book%20of%20Eli,%20The%20Script.html","Book of Eli, The Script",,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
1260,3SA4EMRVJVG40VM0N90QLJ7IBZQ0PH,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:55 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:55 PST 2019,,,37UQDCYH6Y9Y9AHAKMZ0UA289AXV7W,A2S1E1Y13DMR0P,Submitted,Sat Nov 30 16:01:08 PST 2019,Sat Nov 30 16:02:04 PST 2019,Tue Dec 03 16:02:04 PST 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),1717,stuntman_the,"http://www.imsdb.com/Movie%20Scripts/Stuntman,%20The%20Script.html","http://www.imsdb.com/scripts/Stuntman,-The.html",https://www.imdb.com/title/tt0081568/fullcredits,"Stuntman, The Script",x,
